round,client_id,feature,shap_value,shap_source_round,shap_calculated_this_round
1,1,Header_Length,0.0017256364853055076,1,1
1,1,Protocol Type,0.00017046911731917672,1,1
1,1,Time_To_Live,0.00044324250962956294,1,1
1,1,Rate,0.0003444094202437079,1,1
1,1,fin_flag_number,1.3542152916057216e-05,1,1
1,1,syn_flag_number,0.0014377196614003675,1,1
1,1,rst_flag_number,1.1827674745902237e-05,1,1
1,1,psh_flag_number,5.8667440441601555e-06,1,1
1,1,ack_flag_number,0.001758258213440405,1,1
1,1,ece_flag_number,0.0,1,1
1,1,cwr_flag_number,0.0,1,1
1,1,ack_count,0.0016502092391847863,1,1
1,1,syn_count,0.0007488125668466733,1,1
1,1,fin_count,0.0037251173039900194,1,1
1,1,rst_count,0.001981865598165189,1,1
1,1,HTTP,0.0001694334798301821,1,1
1,1,HTTPS,2.7994339188357694e-06,1,1
1,1,DNS,2.2156019797045727e-07,1,1
1,1,Telnet,0.0,1,1
1,1,SMTP,0.0,1,1
1,1,SSH,3.879124619882361e-08,1,1
1,1,IRC,0.0,1,1
1,1,TCP,0.0005230618244484703,1,1
1,1,UDP,0.0017331762847548895,1,1
1,1,DHCP,0.0,1,1
1,1,ARP,3.463939582383623e-07,1,1
1,1,ICMP,0.0007403195642348159,1,1
1,1,IGMP,0.0,1,1
1,1,IPv,3.4675759099499807e-07,1,1
1,1,LLC,2.58706647271337e-07,1,1
1,1,Tot sum,0.042773887548392786,1,1
1,1,Min,0.0001579980248232022,1,1
1,1,Max,0.00045668783457622703,1,1
1,1,AVG,0.0029829295777290144,1,1
1,1,Std,0.0012512249540622693,1,1
1,1,Tot size,0.0039027190435972537,1,1
1,1,IAT,0.0022301999649507304,1,1
1,1,Number,0.0010487580647226792,1,1
1,1,Variance,0.026766889498816334,1,1
1,2,Header_Length,0.00038149019227116395,1,1
1,2,Protocol Type,0.00010585022009664543,1,1
1,2,Time_To_Live,0.00023817483476162843,1,1
1,2,Rate,0.00018486526838260768,1,1
1,2,fin_flag_number,1.3780782282110592e-05,1,1
1,2,syn_flag_number,0.007200610654511713,1,1
1,2,rst_flag_number,1.1842380671208034e-05,1,1
1,2,psh_flag_number,1.6922204915653561e-06,1,1
1,2,ack_flag_number,0.0005284723570232021,1,1
1,2,ece_flag_number,0.0,1,1
1,2,cwr_flag_number,0.0,1,1
1,2,ack_count,0.0003429147487602213,1,1
1,2,syn_count,0.004261080980489344,1,1
1,2,fin_count,0.003247679848693143,1,1
1,2,rst_count,0.002040003859875702,1,1
1,2,HTTP,4.6173281392359805e-05,1,1
1,2,HTTPS,6.908480474420888e-06,1,1
1,2,DNS,1.5773571415747674e-07,1,1
1,2,Telnet,6.395263010416276e-08,1,1
1,2,SMTP,0.0,1,1
1,2,SSH,2.681059532908471e-07,1,1
1,2,IRC,2.8163821594873184e-08,1,1
1,2,TCP,0.00014589134079930882,1,1
1,2,UDP,0.0051438534614266646,1,1
1,2,DHCP,6.829894357692343e-11,1,1
1,2,ARP,1.7515489273692815e-07,1,1
1,2,ICMP,9.619896560088038e-05,1,1
1,2,IGMP,0.0,1,1
1,2,IPv,1.5672903298648693e-07,1,1
1,2,LLC,1.5036840588135393e-07,1,1
1,2,Tot sum,0.016404206065385334,1,1
1,2,Min,0.00038453148880096614,1,1
1,2,Max,0.0008669400464228695,1,1
1,2,AVG,0.0029593686777344636,1,1
1,2,Std,0.002110587396205509,1,1
1,2,Tot size,0.002061594934593366,1,1
1,2,IAT,0.0013585577527796809,1,1
1,2,Number,0.000539569215076249,1,1
1,2,Variance,0.02449941681456952,1,1
1,3,Header_Length,8.887768766907934e-05,1,1
1,3,Protocol Type,3.133216221160429e-05,1,1
1,3,Time_To_Live,0.0003407638709052484,1,1
1,3,Rate,2.748622178545157e-05,1,1
1,3,fin_flag_number,1.203524993511255e-05,1,1
1,3,syn_flag_number,0.005670276078006596,1,1
1,3,rst_flag_number,9.39200963896919e-06,1,1
1,3,psh_flag_number,2.01520324839151e-05,1,1
1,3,ack_flag_number,0.0033809573460651288,1,1
1,3,ece_flag_number,0.0,1,1
1,3,cwr_flag_number,0.0,1,1
1,3,ack_count,0.0049598419810852855,1,1
1,3,syn_count,0.0031256279767653983,1,1
1,3,fin_count,0.0025414602463156117,1,1
1,3,rst_count,0.0015674984970847523,1,1
1,3,HTTP,6.737459940248901e-06,1,1
1,3,HTTPS,3.1507511249267685e-06,1,1
1,3,DNS,2.450194742470023e-07,1,1
1,3,Telnet,0.0,1,1
1,3,SMTP,0.0,1,1
1,3,SSH,0.0,1,1
1,3,IRC,0.0,1,1
1,3,TCP,3.6934178215788124e-05,1,1
1,3,UDP,0.0019186612302952736,1,1
1,3,DHCP,9.976663042874567e-09,1,1
1,3,ARP,1.008387750004433e-07,1,1
1,3,ICMP,1.5178245737689459e-05,1,1
1,3,IGMP,3.4314469018767166e-08,1,1
1,3,IPv,1.2261503127777932e-07,1,1
1,3,LLC,1.3934913196335904e-07,1,1
1,3,Tot sum,0.012621552913035575,1,1
1,3,Min,0.0003711946432265974,1,1
1,3,Max,0.00030855759795922987,1,1
1,3,AVG,0.002373991489611977,1,1
1,3,Std,0.000740686756995752,1,1
1,3,Tot size,0.0019833216889404673,1,1
1,3,IAT,0.0013864464126110692,1,1
1,3,Number,0.0006368283428542889,1,1
1,3,Variance,0.03824877954143955,1,1
1,4,Header_Length,0.0006737710716035729,1,1
1,4,Protocol Type,0.0001659611902750331,1,1
1,4,Time_To_Live,0.0004085412350199923,1,1
1,4,Rate,0.00011923008249312802,1,1
1,4,fin_flag_number,2.70981973605553e-06,1,1
1,4,syn_flag_number,0.00788125478214539,1,1
1,4,rst_flag_number,1.9621751172695707e-06,1,1
1,4,psh_flag_number,1.8428097153120884e-06,1,1
1,4,ack_flag_number,0.0008121933093034954,1,1
1,4,ece_flag_number,0.0,1,1
1,4,cwr_flag_number,0.0,1,1
1,4,ack_count,0.0003327861732796361,1,1
1,4,syn_count,0.005406578654314079,1,1
1,4,fin_count,0.000274449066563669,1,1
1,4,rst_count,0.0002762839268798542,1,1
1,4,HTTP,1.0603369134478148e-05,1,1
1,4,HTTPS,5.390232020925045e-06,1,1
1,4,DNS,2.7514676069975475e-07,1,1
1,4,Telnet,0.0,1,1
1,4,SMTP,0.0,1,1
1,4,SSH,0.0,1,1
1,4,IRC,0.0,1,1
1,4,TCP,0.00030144933913137556,1,1
1,4,UDP,0.006209515895316272,1,1
1,4,DHCP,1.1543791444837251e-08,1,1
1,4,ARP,2.0845375381742196e-06,1,1
1,4,ICMP,0.00034517027158711267,1,1
1,4,IGMP,0.0,1,1
1,4,IPv,1.6624255661406568e-06,1,1
1,4,LLC,1.5523737718394564e-06,1,1
1,4,Tot sum,0.020139477542421246,1,1
1,4,Min,0.00011982468905807179,1,1
1,4,Max,0.0009901073830651693,1,1
1,4,AVG,0.0018401963481805652,1,1
1,4,Std,0.002003112721897558,1,1
1,4,Tot size,0.001694119657229926,1,1
1,4,IAT,0.0029589514176190566,1,1
1,4,Number,0.0009013732293050757,1,1
1,4,Variance,0.03861149805509249,1,1
1,5,Header_Length,0.00022964237295345974,1,1
1,5,Protocol Type,5.307806493883127e-05,1,1
1,5,Time_To_Live,0.0005742325744763786,1,1
1,5,Rate,6.863825387671884e-05,1,1
1,5,fin_flag_number,9.487067165869545e-06,1,1
1,5,syn_flag_number,0.008061308119292362,1,1
1,5,rst_flag_number,1.1272282614986172e-05,1,1
1,5,psh_flag_number,8.2383222733448e-06,1,1
1,5,ack_flag_number,0.0017849601684101603,1,1
1,5,ece_flag_number,0.0,1,1
1,5,cwr_flag_number,0.0,1,1
1,5,ack_count,0.0018241667742677845,1,1
1,5,syn_count,0.004462235451418571,1,1
1,5,fin_count,0.0021839382219975166,1,1
1,5,rst_count,0.002031590311409856,1,1
1,5,HTTP,3.861306593504836e-06,1,1
1,5,HTTPS,3.2050156561073596e-06,1,1
1,5,DNS,3.972494715197365e-07,1,1
1,5,Telnet,0.0,1,1
1,5,SMTP,0.0,1,1
1,5,SSH,0.0,1,1
1,5,IRC,0.0,1,1
1,5,TCP,9.905153051323692e-05,1,1
1,5,UDP,0.004436292139921593,1,1
1,5,DHCP,0.0,1,1
1,5,ARP,3.306373982546377e-07,1,1
1,5,ICMP,6.063191192773966e-05,1,1
1,5,IGMP,0.0,1,1
1,5,IPv,4.705656339981776e-07,1,1
1,5,LLC,4.297380702888824e-07,1,1
1,5,Tot sum,0.017819906296496824,1,1
1,5,Min,0.0007466722507598556,1,1
1,5,Max,0.00015678329151544275,1,1
1,5,AVG,0.002912695149901163,1,1
1,5,Std,0.0003275167097100011,1,1
1,5,Tot size,0.0022270899206480147,1,1
1,5,IAT,0.0013802938063473716,1,1
1,5,Number,0.0007259599124391054,1,1
1,5,Variance,0.018722889288322987,1,1
2,1,Header_Length,0.0017256364853055076,1,0
2,1,Protocol Type,0.00017046911731917672,1,0
2,1,Time_To_Live,0.00044324250962956294,1,0
2,1,Rate,0.0003444094202437079,1,0
2,1,fin_flag_number,1.3542152916057216e-05,1,0
2,1,syn_flag_number,0.0014377196614003675,1,0
2,1,rst_flag_number,1.1827674745902237e-05,1,0
2,1,psh_flag_number,5.8667440441601555e-06,1,0
2,1,ack_flag_number,0.001758258213440405,1,0
2,1,ece_flag_number,0.0,1,0
2,1,cwr_flag_number,0.0,1,0
2,1,ack_count,0.0016502092391847863,1,0
2,1,syn_count,0.0007488125668466733,1,0
2,1,fin_count,0.0037251173039900194,1,0
2,1,rst_count,0.001981865598165189,1,0
2,1,HTTP,0.0001694334798301821,1,0
2,1,HTTPS,2.7994339188357694e-06,1,0
2,1,DNS,2.2156019797045727e-07,1,0
2,1,Telnet,0.0,1,0
2,1,SMTP,0.0,1,0
2,1,SSH,3.879124619882361e-08,1,0
2,1,IRC,0.0,1,0
2,1,TCP,0.0005230618244484703,1,0
2,1,UDP,0.0017331762847548895,1,0
2,1,DHCP,0.0,1,0
2,1,ARP,3.463939582383623e-07,1,0
2,1,ICMP,0.0007403195642348159,1,0
2,1,IGMP,0.0,1,0
2,1,IPv,3.4675759099499807e-07,1,0
2,1,LLC,2.58706647271337e-07,1,0
2,1,Tot sum,0.042773887548392786,1,0
2,1,Min,0.0001579980248232022,1,0
2,1,Max,0.00045668783457622703,1,0
2,1,AVG,0.0029829295777290144,1,0
